er,year,month,day,prcp,temp,dayl,humidity,srad,wind,Q
,2005,4,19,0,20.3,0.543202,34,87,3.9,20
,2005,4,20,0,13.2,0.544724,33,105,4.1,19
,2005,4,21,0,14.3,0.546237,41,115,2.1,18
,2005,4,22,0,15.4,0.54774,58,94,2.1,17.1
,2005,4,23,0,17.6,0.549234,59,92,5,16.2
,2005,4,24,0,19.3,0.550717,61,96,3.4,15.3
,2005,4,25,0,18.4,0.55219,55,104,2.6,14.4
,2005,4,26,0,21.5,0.553652,62,72,4.8,13.5
,2005,4,27,0,24.6,0.555102,47,115,3.2,12.6
,2005,4,28,0,25.7,0.55654,46,111,2.7,11.7
,2005,4,29,0,21.6,0.557966,43,117,2.7,10.8
,2005,4,30,0,23.1,0.559379,81,81,2.2,9.9
,2005,5,1,0,21.1,0.560778,43,106,3.7,9
,2005,5,2,0,17.7,0.562164,55,111,3.6,8.1
,2005,5,3,0,20.2,0.563535,62,101,5.5,7.2
,2005,5,4,0.1,19.8,0.564892,80,9,2,6.3
,2005,5,5,3.6,16.8,0.566233,83,32,2.4,5.4
,2005,5,6,0,17.1,0.567558,59,121,4.2,4.5
,2005,5,7,0,19.1,0.568866,61,88,3.7,3.6
,2005,5,8,0,18.7,0.570158,35,115,3.8,2.7
,2005,5,9,0,17.2,0.571433,51,110,3.1,1.8
,2005,5,10,2.5,17.8,0.572689,60,81,3.5,0.9
,2005,5,11,1.25,17.3,0.573927,67,107,2.3,0
,2005,5,12,0,21.4,0.575146,61,106,4.1,2.75
,2005,5,13,0,20.5,0.576346,72,0,2.3,5.5
,2005,5,14,0,19.5,0.577525,69,89,2.1,8.25
,2005,5,15,0.7,17.5,0.578684,84,0,0.6,11
,2005,5,16,29.5,17.7,0.579822,91,0,2.2,13.75
,2005,5,17,17.2,17.3,0.580938,81,0,4.4,16.5
,2005,5,18,0,19.1,0.582031,71,113,2.8,19.25
,2005,5,19,0,19.7,0.583102,75,78,1.7,22
,2005,5,20,0,20.7,0.584149,70,76,1.5,24.75
,2005,5,21,0,20.4,0.585173,69,97,3.5,27.5
,2005,5,22,0,22.7,0.586172,53,95,2.8,26.590909
,2005,5,23,0,22.7,0.587146,51,126,1.6,25.681818
,2005,5,24,0,21.7,0.588094,67,78,3.5,24.772727
,2005,5,25,0,22.1,0.589017,61,112,3.4,23.863636
,2005,5,26,0,22.2,0.589912,70,89,1.9,22.954545
,2005,5,27,0,22.6,0.590781,69,51,2.4,22.045455
,2005,5,28,0,22.9,0.591622,73,57,1.8,21.136364
,2005,5,29,0,22.6,0.592435,73,39,3.1,20.227273
,2005,5,30,0,24.4,0.593219,72,91,1.9,19.318182
,2005,5,31,0,25,0.593975,74,17,2.4,18.409091
,2005,6,1,0,29,0.5947,37,122,3.9,17.5
,2005,6,2,0,26.7,0.595396,44,129,2.2,17
,2005,6,3,0,27.1,0.596061,48,113,1.8,15.5
,2005,6,4,0,27.4,0.596696,48,108,1.1,19
,2005,6,5,1.1,22.2,0.597299,67,0,2,19
,2005,6,6,2.5,24.3,0.59787,71,105,2.5,18
,2005,6,7,0,25.2,0.598409,61,79,4,16
,2005,6,8,0,25.4,0.598916,66,53,3.2,15.5
,2005,6,9,10.6,21.1,0.59939,93,0,1.7,14.5
,2005,6,10,0,23.6,0.599831,75,99,2.2,13
,2005,6,11,0,27.1,0.600239,63,93,2,24.5
,2005,6,12,0,28.8,0.600612,55,107,4.7,30
,2005,6,13,0,30.6,0.600952,42,106,6.8,27.5
,2005,6,14,0,28,0.601258,47,94,2,30.5
,2005,6,15,0,28,0.601529,50,95,2.3,25.5
,2005,6,16,0,30,0.601766,56,63,1.5,20
,2005,6,17,0,30.8,0.601968,45,102,3.2,17
,2005,6,18,0,28,0.602135,55,56,4,11.5
,2005,6,19,0,29.4,0.602267,52,90,3.4,7.5
,2005,6,20,0.3,29.4,0.602364,55,89,2.5,5.5
,2005,6,21,0,30.5,0.602426,55,55,3.3,7
,2005,6,22,0,31.5,0.602452,52,102,4.5,5.5
,2005,6,23,0,34.4,0.602443,40,107,3.9,5
,2005,6,24,0,32.8,0.602399,41,82,4.4,5.2
,2005,6,25,1.3,28.5,0.60232,68,0,2.7,5.5
,2005,6,26,24.7,22.4,0.602205,86,0,3.4,9
,2005,6,27,0,23.8,0.602056,74,27,0.8,11.5
,2005,6,28,11.5,25.5,0.601871,81,16,1.8,33
,2005,6,29,0,26.8,0.601652,74,103,2.3,40.5
,2005,6,30,0,28.1,0.601398,74,29,0.9,44
,2005,7,1,0,28.5,0.60111,81,24,2.6,37.5
,2005,7,2,0.3,25.7,0.600787,88,0,2.9,32.5
,2005,7,3,20.8,25.5,0.60043,78,86,2.4,32
,2005,7,4,0,27.3,0.600039,73,0,1.7,43
,2005,7,5,0,27.9,0.599615,78,63,2,44.5
,2005,7,6,0,27.2,0.599157,72,94,2.5,31.5
,2005,7,7,0,26.1,0.598667,70,110,1.8,29.5
,2005,7,8,0,27.5,0.598144,75,24,0.9,28
,2005,7,9,0,28.8,0.597588,75,60,1.2,27.5
,2005,7,10,0,27.4,0.597001,76,0,2.8,33
,2005,7,11,0,28.1,0.596382,73,70,2.1,37.5
,2005,7,12,0,27.2,0.595733,83,0,1.9,42
,2005,7,13,0,27.7,0.595052,77,60,3.5,26.5
,2005,7,14,0,29.5,0.594341,74,82,3.4,23
,2005,7,15,0,28.4,0.593601,78,55,1.9,18.5
,2005,7,16,20.5,24.9,0.592831,90,0,0.9,11.5
,2005,7,17,13.666667,26.3,0.592032,86,25,1.3,9.5
,2005,7,18,6.833333,27.1,0.591205,86,0,0.3,17.5
,2005,7,19,0,28.5,0.59035,84,62,1.4,28.5
,2005,7,20,0,29.5,0.589468,76,113,2.4,35
,2005,7,21,0,28.4,0.588559,79,48,0.9,41
,2005,7,22,33.8,26.1,0.587623,90,0,2.4,39
,2005,7,23,14.1,23.8,0.586662,94,0,2.2,44
,2005,7,24,0,26,0.585675,82,84,2.7,59
,2005,7,25,0,26,0.584664,79,100,1.5,94
,2005,7,26,0,26.5,0.583629,76,109,0.6,121
,2005,7,27,0,25.3,0.58257,89,0,0.5,139
,2005,7,28,0,27.6,0.581487,80,97,1.1,144
,2005,7,29,0,27.5,0.580382,79,70,1.5,122
,2005,7,30,13.9,26.3,0.579256,87,41,1.7,93
,2005,7,31,10.6,26.4,0.578107,91,36,1,80
,2005,8,1,0,29.2,0.576938,85,103,2.1,93
,2005,8,2,3.95,26.8,0.575749,77,65,0.9,109
,2005,8,3,7.9,24.4,0.574539,82,94,3.1,104
,2005,8,4,0.1,25.1,0.573311,78,85,1.4,89
,2005,8,5,7.5,25.8,0.572063,80,46,2.3,77
,2005,8,6,14.9,24.6,0.570798,90,0,1.2,71
,2005,8,7,0,27,0.569515,79,83,2.9,67
,2005,8,8,0,26.9,0.568214,79,73,3.2,61.7
,2005,8,9,0.2,28.1,0.566897,80,40,2.9,58
,2005,8,10,0,29,0.565564,79,83,2.4,54
,2005,8,11,0,30.4,0.564215,83,86,1.6,54
,2005,8,12,0,31.2,0.562851,79,97,3.5,51
,2005,8,13,0,31.1,0.561473,79,107,3,47
,2005,8,14,0,29.9,0.56008,81,53,1.5,44
,2005,8,15,0,29.7,0.558674,81,75,0.3,37.5
,2005,8,16,17.2,26.5,0.557255,87,27,2.8,35.2
,2005,8,17,21.9,19.3,0.555823,91,0,3.8,38.6
,2005,8,18,0,22.5,0.554379,67,94,3.2,42
,2005,8,19,0,22.8,0.552923,68,83,1.7,44.5
,2005,8,20,0,22,0.551455,73,32,1,53.8
,2005,8,21,1.6,23.9,0.549977,64,8,0.9,56.5
,2005,8,22,3.2,22.9,0.548488,75,27,2.7,55.2
,2005,8,23,6.7,21.3,0.54699,84,0,2.3,56
,2005,8,24,0,22.2,0.545481,74,87,2.1,54.5
,2005,8,25,0,23.4,0.543964,75,88,1.9,51.5
,2005,8,26,0,24.3,0.542438,79,78,2.5,53
,2005,8,27,0,24.8,0.540903,81,92,1.5,48.5
,2005,8,28,0,24.8,0.53936,81,63,1.4,50
,2005,8,29,2.3,23.1,0.53781,89,28,1.7,46.5
,2005,8,30,0,23.8,0.536252,78,100,1.5,45
,2005,8,31,0,24.1,0.534687,72,106,1.5,48.5
,2005,9,1,0,24.1,0.533116,79,98,0.7,57.5
,2005,9,2,0,23.6,0.531539,70,10,3.8,56.5
,2005,9,3,0,21.6,0.529956,57,103,2.7,51
,2005,9,4,0,21.1,0.528367,64,97,1.9,44.5
,2005,9,5,0,21.4,0.526773,66,90,1.2,42
,2005,9,6,0,21.2,0.525174,65,103,1.2,40
,2005,9,7,0.2,21.8,0.523571,74,92,0.9,37
,2005,9,8,2.6,22.9,0.521963,74,91,1,35.5
,2005,9,9,0,23.7,0.520352,80,84,1.7,36
,2005,9,10,0,25.6,0.518737,77,89,2.3,35.5
,2005,9,11,0,24.1,0.517118,73,82,1.9,35
,2005,9,12,0,23.7,0.515497,72,97,1.3,35
,2005,9,13,0,25.4,0.513873,60,70,2.4,35
,2005,9,14,0,23.3,0.512246,58,20,1.4,38.5
,2005,9,15,0.5,22.5,0.510618,78,0,0.4,35.5
,2005,9,16,7.8,20.9,0.508987,86,12,1.4,33.5
,2005,9,17,0,23.7,0.507355,67,90,1.4,32.5
,2005,9,18,0,23.5,0.505722,71,22,1.6,35.5
,2005,9,19,1.7,20.2,0.504088,88,0,2.5,40
,2005,9,20,97.4,17.3,0.502453,95,0,4.9,43
,2005,9,21,21.3,17.2,0.500818,80,50,4.1,56
,2005,9,22,0,18.1,0.499182,75,103,1.4,71.5
,2005,9,23,0,18.7,0.497547,74,100,2.7,78
,2005,9,24,0,19.9,0.495912,75,65,1.3,94
,2005,9,25,1.6,19.8,0.494278,79,28,2.6,101
,2005,9,26,0.4,16.7,0.492645,85,0,1.2,97
,2005,9,27,6.7,16.7,0.491013,94,0,0.5,89
,2005,9,28,46.1,17.9,0.489382,96,0,1.4,83.5
,2005,9,29,19.6,19,0.487754,93,0,1,84.5
,2005,9,30,6.3,19.8,0.486127,91,8,0.5,103
,2005,10,1,2,19.1,0.484503,87,0,1.3,125
,2005,10,2,4.6,15.5,0.482882,76,7,2.4,4.5
,2005,10,3,0.2,14.7,0.481263,84,0,1,9
,2005,10,4,0,15.7,0.479648,75,57,1.6,4.2
,2005,10,5,0,17.4,0.478037,74,92,2.5,2.3
,2005,10,6,3.7,16.8,0.476429,93,0,1.9,1
,2005,10,7,1.85,16.6,0.474826,76,101,1.2,0.55
,2005,10,8,0,16.1,0.473227,65,92,0.8,0.1
,2005,10,9,0,16.3,0.471633,70,92,1.9,34.066667
,2005,10,10,0,16.8,0.470044,65,90,2.1,68.033333
,2005,10,11,0,16.1,0.468461,78,80,0.7,102
,2005,10,12,0.3,17.4,0.466884,85,0,0.8,99.8
,2005,10,13,0,16,0.465313,84,0,2.4,97.6
,2005,10,14,0,13.8,0.463748,74,0,2,95.4
,2005,10,15,0,15,0.46219,52,97,2,93.2
,2005,10,16,0,16.1,0.46064,58,89,1.3,91
,2005,10,17,0,15.4,0.459097,59,80,3.6,88.8
,2005,10,18,0.05,15.7,0.457562,57,18,2.1,86.6
,2005,10,19,0.1,14.3,0.456036,79,0,0.3,84.4
,2005,10,20,2.2,15,0.454519,87,0,0.7,82.2
,2005,10,21,1.5,12.9,0.45301,86,0,2.8,80
,2005,10,22,0,9.6,0.451512,67,77,1.4,79.181818
,2005,10,23,0,12.4,0.450023,75,72,1.3,78.363636
,2005,10,24,0,13.8,0.448545,65,89,2.1,77.545455
,2005,10,25,0,12.3,0.447077,79,69,1.1,76.727273
,2005,10,26,0,13.9,0.445621,84,0,1,75.909091
,2005,10,27,1.1,13.9,0.444177,84,15,0.6,75.090909
,2005,10,28,0,11.9,0.442745,53,85,2,74.272727
,2005,10,29,0,9.4,0.441326,67,75,0.9,73.454545
,2005,10,30,0,9.5,0.43992,66,80,1.3,72.636364
,2005,10,31,0,9.8,0.438527,65,90,1.8,71.818182
,2005,11,1,0,11.9,0.437149,73,73,1.4,71
,2005,11,2,0,14.1,0.435785,76,65,0.1,70.9
,2005,11,3,0,13.2,0.434436,77,63,1.1,70.8
,2005,11,4,0,13.9,0.433103,82,0,0.6,70.7
,2005,11,5,0,16.6,0.431786,73,0,0.6,70.6
,2005,11,6,0,13.2,0.430485,44,74,2.8,70.5
,2005,11,7,0,12,0.429202,64,59,2.1,70.4
,2005,11,8,0,11.1,0.427937,57,65,2.4,70.3
,2005,11,9,0,11.4,0.426689,69,70,1.8,70.2
,2005,11,10,0,12.4,0.425461,62,81,2,70.1
,2005,11,11,0,11.8,0.424251,57,29,2.5,70
,2005,11,12,0,11.1,0.423062,69,0,2.6,70.26
,2005,11,13,2.7,9.6,0.421893,84,0,3.4,70.52
,2005,11,14,0,6.8,0.420744,77,68,0.7,70.78
,2005,11,15,0,4.7,0.419618,77,48,0.9,71.04
,2005,11,16,0,5.9,0.418513,74,0,1.7,71.3
,2005,11,17,0,5.6,0.41743,82,0,0.7,71.56
,2005,11,18,0,6.6,0.416371,87,0,1.2,71.82
,2005,11,19,0,6.8,0.415336,75,0,1.8,72.08
,2005,11,20,0,4,0.414325,88,0,0.6,72.34
,2005,11,21,0,5.1,0.413338,86,37,1.4,72.6
,2005,11,22,0,3,0.412377,88,57,1.2,71.89
,2005,11,23,0,5.1,0.411441,64,80,1.8,71.18
,2005,11,24,0,7,0.410532,44,80,2,70.47
,2005,11,25,0,6.4,0.40965,48,87,2.6,69.76
,2005,11,26,0,7.7,0.408795,50,83,1.7,69.05
,2005,11,27,0,7.2,0.407968,68,16,1.1,68.34
,2005,11,28,0,11.1,0.407169,24,67,3.9,67.63
,2005,11,29,0,4.9,0.406399,44,80,1.7,66.92
,2005,11,30,0,6.7,0.405659,46,79,1.8,66.21
,2005,12,1,0,8.2,0.404948,33,69,3.8,65.5
,2005,12,2,0,3.5,0.404267,69,55,1.6,63.55
,2005,12,3,0,2.6,0.403618,59,0,3.6,61.6
,2005,12,4,0,-1.8,0.402999,26,82,3.4,59.65
,2005,12,5,0,-4.5,0.402412,44,81,0.8,57.7
,2005,12,6,0,-4,0.401856,52,62,1.2,55.75
,2005,12,7,0,-4.5,0.401333,64,25,0.8,53.8
,2005,12,8,0,-2.6,0.400843,65,0,0.7,51.85
,2005,12,9,0,-0.6,0.400385,51,0,3,49.9
,2005,12,10,0,-0.8,0.399961,64,0,4.4,47.95
,2005,12,11,0,-2.8,0.39957,60,30,2.1,46
,2005,12,12,0,-3.7,0.399213,67,0,1.1,45.55
,2005,12,13,0,-4.1,0.39889,64,58,1.2,45.1
,2005,12,14,0,-2.8,0.398602,57,74,2.2,44.65
,2005,12,15,0,-1.6,0.398348,34,80,1.9,44.2
,2005,12,16,0,-0.3,0.398129,36,66,1.7,43.75
,2005,12,17,0,-2.7,0.397944,44,73,1.7,43.3
,2005,12,18,0,-3.2,0.397795,58,68,1.2,42.85
,2005,12,19,0,-0.3,0.39768,47,0,1.8,42.4
,2005,12,20,0,-0.6,0.397601,53,0,2.1,41.95
,2005,12,21,0,-2.3,0.397557,34,76,4,41.5
,2005,12,22,0,0.6,0.397548,40,75,2,40.772727
,2005,12,23,0,2.8,0.397574,47,75,1.9,40.045455
,2005,12,24,0,1.4,0.397636,56,63,3.2,39.318182
,2005,12,25,0,3.8,0.397733,41,63,2.5,38.590909
,2005,12,26,0,-0.1,0.397865,67,0,1.3,37.863636
,2005,12,27,0,0.1,0.398032,62,0,1.7,37.136364
,2005,12,28,0,-0.1,0.398234,67,0,2.4,36.409091
,2005,12,29,0,0.3,0.398471,63,0,1.7,35.681818
,2005,12,30,0.95,-1.4,0.398742,79,0,2.2,34.954545
,2005,12,31,1.9,-1.9,0.399048,89,0,1.9,34.227273
,2006,1,1,0,-1.6,0.399388,94,0,0.4,33.5
,2006,1,2,0,-2.7,0.399761,100,0,0.5,35.35
,2006,1,3,0,-1.7,0.400169,97,0,2,37.2
,2006,1,4,1.5,-2.5,0.40061,87,0,3.9,39.05
,2006,1,5,0,-5.3,0.401084,59,0,1.3,40.9
,2006,1,6,0,-3.5,0.401591,48,86,2.5,42.75
,2006,1,7,0,-4.1,0.40213,65,38,0.8,44.6
,2006,1,8,0,-2.3,0.402701,64,80,1.9,46.45
,2006,1,9,0,-1.8,0.403304,69,72,1.3,48.3
,2006,1,10,0,0,0.403939,64,56,2.3,50.15
,2006,1,11,0,-0.6,0.404604,68,0,3.5,52
,2006,1,12,0,-0.4,0.4053,78,0,2,51.65
,2006,1,13,0,-1.2,0.406025,83,0,0.2,51.3
,2006,1,14,0,-0.3,0.406781,78,49,0.3,50.95
,2006,1,15,0,0.7,0.407565,76,21,1.5,50.6
,2006,1,16,0,1.1,0.408378,66,0,2.3,50.25
,2006,1,17,1.5,-1.2,0.409219,89,0,3.5,49.9
,2006,1,18,0.2,-2.5,0.410088,84,0,3.9,49.55
,2006,1,19,0.45,-1.8,0.410983,69,0,3.7,49.2
,2006,1,20,0.7,-1,0.411906,79,37,0.9,48.85
,2006,1,21,0,-1.4,0.412854,81,0,0.8,48.5
,2006,1,22,0,0.1,0.413828,74,0,1,48.181818
,2006,1,23,0,-0.1,0.414827,77,27,2.2,47.863636
,2006,1,24,0,1.4,0.415851,77,27,3.2,47.545455
,2006,1,25,0,0.6,0.416898,72,0,2.3,47.227273
,2006,1,26,0,0.2,0.417969,79,33,1.7,46.909091
,2006,1,27,0,-0.9,0.419062,91,0,1,46.590909
,2006,1,28,0,-0.7,0.420178,98,0,1.1,46.272727
,2006,1,29,0,1.5,0.421316,79,0,3.5,45.954545
,2006,1,30,1,0.4,0.422475,78,0,4.2,45.636364
,2006,1,31,0,-1.8,0.423654,87,0,1.6,45.318182
,2006,2,1,0,-1.3,0.424854,88,0,1.9,45
,2006,2,2,0,1,0.426073,70,0,4.3,44
,2006,2,3,0,-5.3,0.427311,34,50,1.8,43
,2006,2,4,0,-4.8,0.428567,67,72,0.5,42
,2006,2,5,1.2,-1.2,0.429842,84,0,3.6,41
,2006,2,6,0,3.2,0.431134,59,66,5,40
,2006,2,7,0,-1,0.432442,67,86,0.4,39
,2006,2,8,0,-3.5,0.433767,60,40,0.4,38
,2006,2,9,0,-0.8,0.435108,64,78,1.9,37
,2006,2,10,0,3.3,0.436465,68,89,1.5,36
,2006,2,11,0,4.7,0.437836,73,60,2.1,35
,2006,2,12,0,3.2,0.439222,89,25,6.2,32.6
,2006,2,13,0,8.1,0.440621,81,36,3.9,30.2
,2006,2,14,0,7.2,0.442034,63,64,2.4,27.8
,2006,2,15,0,8.7,0.44346,52,39,2,25.4
,2006,2,16,0,4.3,0.444898,33,83,3.2,23
,2006,2,17,0,2.2,0.446348,42,67,2.9,20.6
,2006,2,18,0,4.2,0.44781,54,77,3,18.2
,2006,2,19,0,3.5,0.449283,61,86,2,15.8
,2006,2,20,0,7,0.450766,68,85,4.3,13.4
,2006,2,21,0,7.7,0.45226,67,0,2.8,11
,2006,2,22,0,5.1,0.453763,32,83,2.6,13.25
,2006,2,23,0,4.4,0.455276,52,0,2.3,15.5
,2006,2,24,0,4.6,0.456798,63,85,3.6,17.75
,2006,2,25,0,2.9,0.458329,67,0,3.6,20
,2006,2,26,0,0.4,0.459868,61,0,4.4,22.25
,2006,2,27,5.8,-1.6,0.461414,71,0,2.1,24.5
,2006,2,28,0.4,-2.8,0.462968,90,36,1.8,26.75
,2006,3,1,0,2.6,0.46453,67,98,1.4,29
,2006,3,2,0,4.3,0.466098,51,94,1.9,29.5
,2006,3,3,0,6.1,0.467672,69,85,2.4,30
,2006,3,4,0,11.7,0.469252,54,80,2.1,30.5
,2006,3,5,0,10.5,0.470838,59,59,1.3,31
,2006,3,6,0,6.5,0.47243,42,86,4.9,31.5
,2006,3,7,0,9.1,0.474026,59,64,2.3,32
,2006,3,8,1.4,7.7,0.475627,66,0,2.2,32.5
,2006,3,9,0,6.6,0.477233,85,0,3.1,33
,2006,3,10,0,11.9,0.478842,58,0,2,33.5
,2006,3,11,0,7.9,0.480455,47,0,3.7,34
,2006,3,12,0.3,0.9,0.482072,32,83,3.4,33.55
,2006,3,13,0,3.8,0.483692,40,97,2.1,33.1
,2006,3,14,0,7,0.485315,40,66,2.6,32.65
,2006,3,15,0,9.1,0.48694,38,52,2.6,32.2
,2006,3,16,0,11.5,0.488568,36,98,2,31.75
,2006,3,17,0,12.3,0.490197,54,72,1.7,31.3
,2006,3,18,0,11.3,0.491828,29,91,3.9,30.85
,2006,3,19,0,10,0.493461,47,91,5.2,30.4
,2006,3,20,0,12,0.495095,57,86,1.8,29.95
,2006,3,21,0,10.8,0.496729,64,11,0.1,29.5
,2006,3,22,0,14.2,0.498365,28,67,3.4,28.818182
,2006,3,23,0,10.4,0.5,37,96,1.5,28.136364
,2006,3,24,0,11.3,0.501635,50,95,1.7,27.454545
,2006,3,25,0,14.7,0.503271,35,91,3,26.772727
,2006,3,26,0,9.8,0.504905,36,81,2.7,26.090909
,2006,3,27,0,10.6,0.506539,45,68,3.5,25.409091
,2006,3,28,0,7.8,0.508172,40,100,3.1,24.727273
,2006,3,29,0,13.4,0.509803,49,99,2.9,24.045455
,2006,3,30,0,12.8,0.511432,51,69,2.9,23.363636
,2006,3,31,0,15.4,0.51306,74,73,3.6,22.681818
,2006,4,1,0.2,16.2,0.514685,63,18,2.9,22
,2006,4,2,0,14.9,0.516308,64,104,3,21.633333
,2006,4,3,0,15.5,0.517928,73,0,2.3,21.266667
,2006,4,4,0,14.9,0.519545,68,0,3.6,20.9
,2006,4,5,0,12.6,0.521158,55,89,2.5,20.533333
,2006,4,6,0,15.8,0.522767,68,85,4.7,20.166667
,2006,4,7,0,16.2,0.524373,67,84,2.1,19.8
,2006,4,8,0,14.3,0.525974,65,0,2.7,19.433333
,2006,4,9,0,12.1,0.52757,55,34,2.2,19.066667
,2006,4,10,0,15,0.529162,71,97,2.1,18.7
,2006,4,11,0,15.6,0.530748,80,28,4.1,16.7
,2006,4,12,20.5,4.5,0.532328,82,0,4.5,16
,2006,4,13,0,8.3,0.533902,68,87,1.7,21
,2006,4,14,0,10.7,0.53547,64,80,3.8,29
,2006,4,15,0,12.9,0.537032,73,89,2,25
,2006,4,16,0,13.5,0.538586,70,89,4.5,39
,2006,4,17,0,18.4,0.540132,58,88,2.6,33.5
,2006,4,18,0,17.7,0.541671,72,60,2.4,28.5
,2006,4,19,0,14.5,0.543202,44,109,1.3,26.9
,2006,4,20,0,12.5,0.544724,60,104,2.3,25.3
,2006,4,21,6.8,12,0.546237,83,0,3.1,23.5
,2006,4,22,0,15.7,0.54774,70,86,4,19.5
,2006,4,23,0,16.8,0.549234,44,110,4.4,16.3
,2006,4,24,0,16,0.550717,66,97,1.5,17.05
,2006,4,25,1.2,15.1,0.55219,83,0,1.9,17.8
,2006,4,26,0,19,0.553652,73,87,1.7,21
,2006,4,27,0,16.7,0.555102,65,53,3,23.8
,2006,4,28,0,18.9,0.55654,61,101,2.6,19.2
,2006,4,29,0,20.8,0.557966,60,97,3.7,17.8
,2006,4,30,0,25.7,0.559379,69,104,2.1,18.5
,2006,5,1,0,20.7,0.560778,45,38,5.9,18.5
,2006,5,2,0,18.5,0.562164,52,0,1.8,17.8
,2006,5,3,0,19.7,0.563535,71,67,3.5,17.8
,2006,5,4,0,24,0.564892,84,35,3.7,17
,2006,5,5,0.7,18.6,0.566233,82,0,4.9,36
,2006,5,6,0,18.9,0.567558,53,102,2.9,24.5
,2006,5,7,0,19.6,0.568866,78,59,2.3,27
,2006,5,8,0,22,0.570158,80,86,3.7,22
,2006,5,9,0.5,19.3,0.571433,87,0,2.9,14.7
,2006,5,10,0.7,19.1,0.572689,66,79,2.5,11.3
,2006,5,11,4.8,14.1,0.573927,77,0,1.1,13
,2006,5,12,2.2,13.7,0.575146,76,82,1.7,21.5
,2006,5,13,0,18.9,0.576346,50,119,3,22.2
,2006,5,14,0,22.5,0.577525,36,109,3.6,26.5
,2006,5,15,0,21.3,0.578684,56,111,2.6,26
,2006,5,16,0,22.4,0.579822,54,116,4.4,28
,2006,5,17,0,22.9,0.580938,64,88,3.2,23.5
,2006,5,18,0,22.9,0.582031,67,84,4.1,17
,2006,5,19,0,23.5,0.583102,73,104,3.5,14.3
,2006,5,20,0,19.7,0.584149,77,0,3.8,15
,2006,5,21,20.7,15.9,0.585173,91,0,2.4,17
,2006,5,22,0,18.5,0.586172,82,76,1.5,21.7
,2006,5,23,0,21.9,0.587146,67,119,3.1,22.3
,2006,5,24,0.1,22.5,0.588094,73,56,2.4,32.7
,2006,5,25,21.7,18.7,0.589017,90,0,2.7,36
,2006,5,26,10.8,18.6,0.589912,85,14,2.3,37.6
,2006,5,27,0,17.5,0.590781,73,123,3.2,39
,2006,5,28,0,21.3,0.591622,64,126,1.4,40.8
,2006,5,29,0,22.8,0.592435,66,112,2,39.5
,2006,5,30,0,24.9,0.593219,56,116,2.3,38.5
,2006,5,31,0,25.2,0.593975,57,113,2.9,35.5
,2006,6,1,0,25.2,0.5947,66,35,1.9,32.6
,2006,6,2,0,25.3,0.595396,54,89,4.2,34.8
,2006,6,3,0,23.8,0.596061,56,0,2.7,33.5
,2006,6,4,0,24.8,0.596696,57,85,1.9,31
,2006,6,5,0,25.2,0.597299,55,63,2,30.5
,2006,6,6,0,25.8,0.59787,51,102,2.7,30.5
,2006,6,7,0,27.1,0.598409,53,82,2.4,26.5
,2006,6,8,0,27.2,0.598916,34,121,2.5,24
,2006,6,9,0,28.2,0.59939,22,90,2.9,17.8
,2006,6,10,0,25.7,0.599831,32,132,2.1,11.4
,2006,6,11,0,27.7,0.600239,34,117,3.1,5.5
,2006,6,12,0,30.4,0.600612,36,110,5.1,2
,2006,6,13,3.2,23.6,0.600952,76,0,3.7,3.458333
,2006,6,14,0.6,25.7,0.601258,55,110,2.5,4.916667
,2006,6,15,0,29.2,0.601529,44,111,1.3,6.375
,2006,6,16,0,31.5,0.601766,39,128,3.2,7.833333
,2006,6,17,0,30,0.601968,35,115,4,9.291667
,2006,6,18,0,30,0.602135,40,102,1.8,10.75
,2006,6,19,0,32.7,0.602267,47,97,4,12.208333
,2006,6,20,7.7,28.4,0.602364,49,32,4.5,13.666667
,2006,6,21,15.4,22.9,0.602426,83,0,1,15.125
,2006,6,22,34.2,21.5,0.602452,93,0,0.3,16.583333
,2006,6,23,0,26,0.602443,73,112,2,18.041667
,2006,6,24,0,26.4,0.602399,68,112,2.7,19.5
,2006,6,25,9.2,25.5,0.60232,64,107,2.6,29
,2006,6,26,4.6,27.2,0.602205,63,102,1.4,31
,2006,6,27,0,29.7,0.602056,68,82,1.9,32.3
,2006,6,28,0.5,27.1,0.601871,73,47,3.9,33.5
,2006,6,29,4.1,27,0.601652,78,39,2.3,35.5
,2006,6,30,0.8,28,0.601398,78,0,3.5,42.3
,2006,7,1,0,26.5,0.60111,80,0,2.3,50.5
,2006,7,2,2,25.2,0.600787,81,0,2.4,58
,2006,7,3,39.5,23.5,0.60043,84,0,2.6,58.5
,2006,7,4,0,26.9,0.600039,77,0,0.1,51
,2006,7,5,0,27.9,0.599615,81,0,0.1,74
,2006,7,6,0,27.6,0.599157,80,0,3.2,135
,2006,7,7,0,27.6,0.598667,70,45,0.6,197
,2006,7,8,0,26.9,0.598144,77,74,1.9,204
,2006,7,9,0,27.4,0.597588,80,39,0.3,180
,2006,7,10,0,28.4,0.597001,79,77,1.1,136
,2006,7,11,0,28.7,0.596382,77,0,1.5,90
,2006,7,12,0.2,30.5,0.595733,77,86,2,74
,2006,7,13,0,31.1,0.595052,79,59,1.5,68
,2006,7,14,0.3,30.6,0.594341,80,32,2.7,64
,2006,7,15,0,28.3,0.593601,80,24,4.6,59
,2006,7,16,4,27.9,0.592831,84,0,4.4,50
,2006,7,17,0.4,26.1,0.592032,82,7,2.9,48
